CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age-Cat,Tenure-Cat,Score-Cat
5942,15606435,593.0,Germany,Male,69,2.0,187013.13,2.0,0,1,105898.69,0,retired,mid,poor
5943,15790247,536.0,Spain,Male,40,9.0,0.0,2.0,1,1,11959.03,0,senior,vip,very poor
5944,15676433,707.0,France,Female,36,6.0,0.0,1.0,0,0,98810.78,0,senior,long,good
5945,15625905,592.0,Spain,Male,41,0.0,0.0,2.0,1,0,65906.07,0,senior,short,poor
5946,15626414,703.0,France,Male,44,6.0,98862.54,1.0,1,0,151516.7,0,senior,long,good
5947,15623220,723.0,Spain,Female,45,4.0,0.0,2.0,1,0,37214.39,0,senior,long,good
5948,15752857,452.0,Germany,Male,52,1.0,98443.14,2.0,0,0,92033.98,0,senior,short,very poor
5949,15677908,552.0,Spain,Male,42,4.0,0.0,2.0,0,0,195692.3,0,senior,long,very poor
5950,15773013,633.0,France,Female,47,0.0,0.0,1.0,1,1,6342.84,1,senior,short,poor
5951,15623972,479.0,Germany,n/a,23,9.0,123575.51,1.0,0,1,95148.28,0,graduade,vip,very poor
5952,15738627,768.0,France,Male,25,6.0,0.0,2.0,1,1,21215.67,0,regular,long,very good
5953,15643392,742.0,France,Male,31,4.0,105239.1,1.0,1,1,19700.24,0,regular,long,very good
5954,15684868,668.0,Germany,Male,56,9.0,110993.79,1.0,1,0,134396.64,1,senior,vip,poor
5955,15627854,707.0,Spain,Male,44,3.0,0.0,2.0,1,1,135077.01,0,senior,mid,good
5956,15669253,754.0,Spain,Male,39,7.0,157691.98,2.0,1,0,133600.89,1,senior,vip,very good
5957,15758023,544.0,Germany,Male,47,5.0,105245.21,1.0,0,0,99922.08,1,senior,long,very poor
5958,15574558,718.0,Spain,Male,32,8.0,0.0,2.0,1,1,41399.33,0,regular,vip,good
5959,15635256,762.0,France,Male,31,7.0,117687.35,1.0,1,1,159344.43,0,regular,vip,very good
5960,15680399,772.0,France,Male,23,2.0,0.0,2.0,1,0,18364.19,0,graduade,mid,very good
5961,15674720,691.0,Germany,Female,37,7.0,123067.63,1.0,1,1,98162.44,1,senior,vip,good
5962,15580249,502.0,France,Male,45,0.0,0.0,1.0,0,0,84663.21,0,senior,short,very poor
5963,15675431,563.0,France,Female,34,6.0,0.0,2.0,0,0,36536.93,0,regular,long,very poor
5964,15698285,676.0,France,Female,41,4.0,101457.14,1.0,1,1,79101.67,0,senior,long,good
5965,15810775,576.0,Spain,Male,52,2.0,100549.43,2.0,1,1,16644.16,0,senior,mid,very poor
5966,15678173,629.0,Spain,Male,35,4.0,174588.8,2.0,0,1,158420.14,0,senior,long,poor
5967,15665222,625.0,Spain,Male,52,8.0,121161.57,1.0,1,0,48988.28,0,senior,vip,poor
5968,15803908,628.0,France,Male,45,9.0,0.0,2.0,1,1,96862.56,0,senior,vip,poor
5969,15802570,811.0,France,Female,45,5.0,0.0,2.0,1,1,146123.19,0,senior,long,excellent
5970,15781451,504.0,France,Male,42,3.0,134936.97,2.0,0,0,135178.91,0,senior,mid,very poor
5971,15721019,687.0,France,Female,24,3.0,110495.27,1.0,1,0,158615.41,0,graduade,mid,good
5972,15738588,660.0,Germany,Female,37,2.0,133200.09,1.0,0,0,71433.88,0,senior,mid,poor
5973,15730657,548.0,France,Female,41,4.0,82596.8,1.0,0,1,55672.09,0,senior,long,very poor
5974,15739292,609.0,Germany,Male,31,9.0,103837.75,1.0,1,1,150218.11,0,regular,vip,poor
5975,15725945,659.0,Spain,Female,42,2.0,0.0,1.0,0,0,162734.31,1,senior,mid,poor
5976,15813159,526.0,France,Male,52,8.0,93590.47,1.0,0,1,21228.71,1,senior,vip,very poor
5977,15636820,725.0,Germany,Male,40,8.0,104149.66,1.0,1,0,62027.9,0,senior,vip,good
5978,15603880,519.0,Germany,Male,38,1.0,114141.64,1.0,1,1,60988.21,1,senior,short,very poor
5979,15619494,562.0,Germany,Female,31,9.0,117153.0,1.0,1,1,108675.01,0,regular,vip,very poor
5980,15596992,482.0,Germany,Male,45,7.0,156353.46,1.0,1,0,72643.95,1,senior,vip,very poor
5981,15735025,535.0,Spain,Male,37,3.0,175534.78,2.0,1,1,9241.52,0,senior,mid,very poor
5982,15730759,561.0,France,Female,27,9.0,135637.0,1.0,1,0,153080.4,1,regular,vip,very poor
5983,15752912,661.0,France,Female,30,7.0,0.0,2.0,1,0,72196.57,0,regular,vip,poor
5984,15711316,771.0,France,Male,27,2.0,0.0,2.0,1,1,199527.34,0,regular,mid,very good
5985,15738785,545.0,France,Male,26,7.0,0.0,2.0,0,1,156598.23,0,regular,vip,very poor
5986,15777896,850.0,Germany,Female,33,2.0,83415.04,1.0,0,1,74917.64,0,regular,mid,excellent
5987,15628963,601.0,Germany,Male,43,3.0,141859.12,2.0,1,1,111249.62,0,senior,mid,poor
5988,15742126,712.0,Germany,Male,38,7.0,132767.66,2.0,1,1,59115.77,0,senior,vip,good
5989,15575623,589.0,France,Female,31,10.0,110635.32,1.0,1,0,148218.86,0,regular,vip,poor
5990,15741652,600.0,Spain,Male,37,8.0,177657.35,1.0,1,1,77142.32,0,senior,vip,poor
5991,15738884,642.0,Germany,Male,39,4.0,157777.58,1.0,1,0,67484.6,0,senior,long,poor
5992,15615050,575.0,Germany,Male,47,9.0,107915.94,2.0,1,1,63452.18,1,senior,vip,very poor
5993,15803005,570.0,Germany,Female,57,5.0,86568.75,1.0,0,1,103660.31,0,senior,long,very poor
5994,15743498,532.0,Germany,Male,52,9.0,137755.76,1.0,1,0,163191.99,1,senior,vip,very poor
5995,15720463,796.0,France,Male,30,2.0,137262.71,2.0,1,0,62905.29,0,regular,mid,very good
5996,15588695,833.0,Spain,Male,32,6.0,0.0,1.0,1,1,44323.22,1,regular,long,excellent
5997,15665802,642.0,Spain,Female,36,6.0,0.0,2.0,1,1,97938.59,0,senior,long,poor
5998,15571144,655.0,France,Male,28,10.0,0.0,2.0,0,1,126565.21,0,regular,vip,poor
5999,15750731,736.0,Germany,Male,50,9.0,116309.01,1.0,1,0,185360.4,1,senior,vip,good
6000,15605134,617.0,France,Female,34,0.0,74754.63653846153,2.0,1,0,183229.02,0,regular,short,poor
6001,15626044,762.0,Germany,Male,28,3.0,125155.83,2.0,1,1,106024.02,0,regular,mid,very good
6002,15737910,703.0,Germany,Male,35,5.0,140691.08,2.0,1,0,167810.26,0,senior,long,good
6003,15761076,507.0,France,Male,41,3.0,58820.32,2.0,1,1,138536.09,0,senior,mid,very poor
6004,15710105,581.0,Germany,Female,26,3.0,105099.45,1.7045454545454546,1,1,184520.0,1,regular,mid,poor
6005,15577402,593.0,France,Male,31,9.0,0.0,2.0,0,1,20492.16,0,regular,vip,poor
6006,15803337,648.0,France,Male,23,9.0,168372.52,1.0,1,0,134676.72,0,graduade,vip,poor
6007,15654372,462.0,Germany,Male,34,1.0,94682.56,2.0,1,0,138478.2,0,regular,short,very poor
6008,15585867,596.0,Spain,Male,36,2.0,0.0,2.0,0,1,125557.95,0,senior,mid,poor
6009,15662488,627.0,France,Female,44,5.0,0.0,2.0,1,0,82969.61,1,senior,long,poor
6010,15604813,494.0,France,Male,40,7.0,0.0,2.0,0,1,158071.69,0,senior,vip,very poor
6011,15611644,627.0,France,Male,73,0.0,146329.73,1.0,0,1,43615.67,0,retired,short,poor
6012,15674928,850.0,Spain,n/a,37,2.0,0.0,2.0,1,0,119969.99,0,senior,mid,excellent
6013,15656100,632.0,France,Female,49,5.0,167962.7,1.0,0,0,140201.21,0,senior,long,poor
6014,15636423,715.0,France,Male,40,7.0,0.0,1.0,1,1,141359.11,0,senior,vip,good
6015,15607629,679.0,France,Male,48,8.0,0.0,2.0,1,0,23344.94,0,senior,vip,good
6016,15577313,619.0,France,Male,44,3.0,116967.68,1.0,1,0,5075.17,1,senior,mid,poor
6017,15714493,465.0,Spain,Female,33,6.0,0.0,2.0,1,1,95500.98,0,regular,long,very poor
6018,15643359,736.0,Spain,Male,32,7.0,0.0,1.0,0,1,79082.62,0,regular,vip,good
6019,15687913,501.0,Germany,Female,34,7.0,93244.42,1.0,0,1,199805.63,0,regular,vip,very poor
6020,15790935,535.0,France,Female,29,5.0,0.0,2.0,0,1,52709.55,0,regular,long,very poor
6021,15708693,759.0,France,Female,33,2.0,0.0,2.0,1,0,56583.88,0,regular,mid,very good
6022,15672016,819.0,France,Male,35,1.0,0.0,2.0,0,1,3385.04,0,senior,short,excellent
6023,15727605,533.0,Germany,Male,43,4.0,80442.06,2.0,0,1,12537.42,0,senior,long,very poor
6024,15651144,632.0,Germany,Female,35,2.0,150561.03,2.0,0,0,64722.61,0,senior,mid,poor
6025,15749401,686.0,France,n/a,60,9.0,122843.99833333334,3.0,1,1,75246.21,1,senior,vip,good
6026,15691874,687.0,n/a,Female,34,9.0,125474.44,1.0,1,0,198929.84,0,regular,vip,good
6027,15620735,667.0,Germany,Female,33,4.0,127076.68,2.0,1,0,69011.66,0,regular,long,poor
6028,15769781,699.0,Spain,Female,25,8.0,0.0,2.0,1,1,52404.47,0,regular,vip,good
6029,15624611,497.0,Spain,Male,37,8.0,128650.11,2.0,1,1,163641.53,0,senior,vip,very poor
6030,15773071,780.0,Spain,Female,33,5.10990990990991,145580.61,1.0,1,1,154598.56,0,regular,long,very good
6031,15720371,652.0,France,Female,51,3.0,0.0,1.0,1,0,173989.47,1,senior,mid,poor
6032,15717984,477.0,France,Male,47,9.0,144900.58,1.0,1,0,61315.37,1,senior,vip,very poor
6033,15806407,652.0,France,Female,37,4.0,0.0,2.0,1,0,143393.24,0,senior,long,poor
6034,15785042,488.0,France,Female,31,8.0,97588.6,1.0,0,0,124210.53,0,regular,vip,very poor
6035,15809302,572.0,France,Male,24,1.0,0.0,2.0,1,1,151460.84,0,graduade,short,very poor
6036,15677550,755.0,France,Female,38,1.0,0.0,2.0,1,0,20734.81,0,senior,short,very good
6037,15654096,779.0,Germany,n/a,24,10.0,122200.31,2.0,1,0,43705.56,0,graduade,vip,very good
6038,15617320,693.0,Spain,Female,46,3.0,151709.33,1.0,1,0,180736.24,0,senior,mid,good
6039,15653065,530.0,Spain,Female,22,7.0,68191.18000000001,2.0,1,0,104170.48,0,graduade,vip,very poor
6040,15649112,738.0,Spain,Female,33,3.0,122134.4,2.0,0,1,27867.59,0,regular,mid,good
6041,15690526,690.0,Germany,Male,31,2.0,137260.45,2.0,1,0,55387.28,0,regular,mid,good
6042,15806945,611.0,France,Female,30,9.0,88594.14,1.0,1,0,196332.45,0,regular,vip,poor
6043,15670066,643.0,Spain,Male,34,6.0,0.0,2.0,1,1,116046.22,0,regular,long,poor
6044,15625761,632.0,Germany,Male,41,8.0,127205.32,4.0,1,0,93874.87,1,senior,vip,poor
6045,15761525,727.0,Spain,Female,31,10.0,96997.09,2.0,0,0,76614.04,0,regular,vip,good
6046,15735080,508.0,France,Female,64,2.0,0.0,1.0,1,1,6076.62,0,senior,mid,very poor
6047,15619537,550.0,France,Male,31,5.0,142200.19,2.0,1,1,122221.71,0,regular,long,very poor
6048,15598162,754.0,Germany,Female,39,3.0,160761.41,1.0,1,1,24156.03,0,senior,mid,very good
6049,15694300,759.0,France,Male,26,4.0,0.0,2.0,1,0,135394.62,0,regular,long,very good
6050,15612444,549.0,France,Male,29,3.0,0.0,2.0,1,0,146090.38,0,regular,mid,very poor
6051,15626457,671.0,France,Male,31,0.0,116234.61,1.0,1,0,172096.08,0,regular,short,good
6052,15627995,756.0,Germany,Female,26,5.0,155143.52,1.0,0,1,135034.57,1,regular,long,very good
6053,15706128,632.0,France,Female,21,1.0,0.0,2.0,1,0,84008.66,0,graduade,short,poor
6054,15666430,579.0,France,Male,38,8.0,0.0,2.0,0,0,91763.67,0,senior,vip,poor
6055,15627385,748.0,France,Male,34,5.0,84009.47,1.0,1,1,137001.1,0,regular,long,very good
6056,15581323,488.0,Germany,Female,28,7.0,122487.76054347827,2.0,1,0,106799.49,0,regular,vip,very poor
6057,15801942,619.0,Spain,Female,41,8.0,0.0,3.0,1,1,79866.73,1,senior,vip,poor
6058,15567431,773.0,France,Male,64,2.0,145578.28,1.0,0,1,186172.85,0,senior,mid,very good
6059,15810167,657.0,Spain,Male,75,7.0,126273.95,1.0,0,1,91673.6,0,retired,vip,poor
6060,15644501,579.0,France,Female,26,10.0,162482.76,1.0,1,1,18458.2,0,regular,vip,poor
6061,15785290,542.0,France,Male,29,9.0,0.0,1.0,1,0,8342.35,0,regular,vip,very poor
6062,15611157,709.0,France,Female,32,2.0,87814.89,1.0,1,0,138578.37,0,regular,mid,good
6063,15673837,617.0,Spain,Male,61,4.988372093023256,113858.95,1.0,1,1,38129.22,0,senior,long,poor
6064,15656822,568.0,Germany,Male,43,5.0,87612.64,4.0,1,1,107155.4,1,senior,long,very poor
6065,15580560,769.0,France,Female,73,1.0,0.0,1.0,1,1,29792.11,0,retired,short,very good
6066,15760641,608.0,Germany,Male,26,1.0,106648.98,1.0,0,1,7063.6,0,regular,short,poor
6067,15587584,503.0,Spain,Male,31,4.0,0.0,2.0,1,1,21645.06,0,regular,long,very poor
6068,15604146,608.0,Germany,Female,38,8.0,103653.51,1.546875,1,1,137079.86,0,senior,vip,poor
6069,15813974,731.0,Germany,Male,37,3.0,116880.53,1.0,0,0,172718.35,1,senior,mid,good
6070,15746986,850.0,Germany,Female,40,4.0,97990.49,2.0,0,0,121420.0,0,senior,long,excellent
6071,15759741,591.0,Germany,Female,34,4.0,150635.3,1.0,1,1,72274.84,0,regular,long,poor
6072,15734892,579.0,Spain,Male,37,4.0,0.0,2.0,1,1,32246.63,0,senior,long,poor
6073,15797194,570.0,France,Male,39,10.0,129674.89,2.0,1,0,80552.36,0,senior,vip,very poor
6074,15723786,709.0,n/a,Female,37,9.0,0.0,2.0,1,0,16733.59,0,senior,vip,good
6075,15642726,611.0,France,Male,53,3.0,83568.26,1.0,0,0,1235.49,0,senior,mid,poor
6076,15664339,775.0,Spain,Male,48,4.0,178144.91,2.0,0,0,50168.41,1,senior,long,very good
6077,15754526,699.0,Germany,Male,36,6.0,147137.74,1.0,1,1,33687.9,0,senior,long,good
6078,15703037,618.0,France,Male,37,5.0,0.0,1.0,0,1,178705.45,1,senior,long,poor
6079,15751412,704.0,France,Male,36,3.0,114370.41,1.0,0,1,66810.48,0,senior,mid,good
6080,15609558,835.0,Germany,Female,47,5.0,108289.28,2.0,1,1,45859.55,1,senior,long,excellent
6081,15572408,714.0,Germany,Male,39,3.0,149887.49,2.0,1,0,63846.36,0,senior,mid,good
6082,15613923,581.0,Spain,Female,43,4.0,170172.9,1.0,0,1,100236.02,0,senior,long,poor
6083,15747000,592.0,France,Male,27,3.0,0.0,2.0,1,1,19645.65,0,regular,mid,poor
6084,15731781,551.0,France,Male,43,7.0,0.0,2.0,1,0,178393.68,0,senior,vip,very poor
6085,15727198,689.0,Germany,Female,28,2.0,64808.32,2.0,0,0,78591.15,0,regular,mid,good
6086,15794273,604.0,France,Female,56,0.0,62732.65,1.0,0,1,124954.56,0,senior,short,poor
6087,15804950,514.0,France,Female,41,7.0,0.0,2.0,1,1,3756.65,0,senior,vip,very poor
6088,15576304,698.0,France,Male,29,5.0,95167.55,1.0,1,1,152723.23,0,regular,long,good
6089,15645200,581.0,Germany,Female,54,2.0,152508.99,1.0,1,0,187597.98,1,senior,mid,poor
6090,15779627,573.0,Germany,Male,31,0.0,134644.19,1.0,1,1,70381.49,0,regular,short,very poor
6091,15750755,449.0,Spain,Female,33,8.0,0.0,2.0,0,0,156792.89,0,regular,vip,very poor
6092,15569654,850.0,Germany,Female,31,3.0,51293.47,1.0,0,0,35534.68,0,regular,mid,excellent
6093,15753079,612.0,France,Male,41,5.0,0.0,3.0,0,0,151256.22,0,senior,long,poor
6094,15684995,690.0,Spain,Male,49,8.0,116622.73,1.0,0,1,51011.29,0,senior,vip,good
6095,15790763,599.0,Spain,Female,49,2.0,0.0,2.0,1,0,111190.53,0,senior,mid,poor
6096,15766458,498.0,France,Male,33,1.0,198113.86,1.0,1,0,69664.35,0,regular,short,very poor
6097,15616221,497.0,France,Female,29,4.0,85646.81,1.0,0,0,63233.02,1,regular,long,very poor
6098,15776124,802.0,Spain,Male,51,7.0,0.0,1.0,0,1,40855.79,0,senior,vip,excellent
6099,15665811,644.0,France,Male,33,9.0,141234.98,1.0,1,0,95673.05,0,regular,vip,poor
6100,15729804,714.0,France,Male,34,10.0,0.0,2.0,1,1,80234.14,0,regular,vip,good
6101,15714062,690.0,France,Female,40,9.0,77641.99,1.0,0,0,189051.59,1,senior,vip,good
6102,15592197,522.0,Spain,Male,30,3.0,0.0,2.0,1,0,145490.85,0,regular,mid,very poor
6103,15793116,502.0,Germany,Female,40,7.0,117304.29,1.0,0,0,196278.32,0,senior,vip,very poor
6104,15638231,730.0,Spain,Female,62,2.0,0.0,2.0,1,1,162889.1,0,senior,mid,good
6105,15697678,590.0,Germany,Male,36,6.0,92340.69,2.0,1,1,174667.58,0,senior,long,poor
6106,15800412,458.0,Germany,n/a,35,9.0,146780.52,2.0,1,1,3476.38,0,senior,vip,very poor
6107,15597610,553.0,Spain,Male,41,6.0,144974.55,1.0,1,1,19344.92,0,senior,long,very poor
6108,15726634,479.0,France,Male,47,1.0,0.0,1.0,1,0,95270.83,0,senior,short,very poor
6109,15670866,693.0,France,Male,31,2.0,0.0,2.0,1,1,107759.31,0,regular,mid,good
6110,15667462,707.0,Spain,Male,43,10.0,0.0,2.0,1,0,118368.2,0,senior,vip,good
6111,15662574,636.0,Spain,Male,37,1.0,115137.26,1.0,1,0,52484.01,0,senior,short,poor
6112,15716926,807.0,France,Male,33,10.0,101952.97,2.0,1,0,178153.65,0,regular,vip,excellent
6113,15603554,513.0,France,Female,45,0.0,164649.52,3.0,1,0,49915.52,1,senior,short,very poor
6114,15716800,582.0,France,Male,31,2.0,0.0,2.0,1,1,33747.03,0,regular,mid,poor
6115,15679429,694.0,France,Male,32,0.0,91956.49,1.0,1,1,59961.81,0,regular,short,good
6116,15616122,777.0,France,n/a,39,8.0,0.0,2.5,1,1,18613.52,0,senior,vip,very good
6117,15742172,598.0,Germany,Male,39,9.0,123938.6,2.0,1,0,198894.42,0,senior,vip,poor
6118,15792305,762.0,Germany,Male,46,6.0,123571.77,3.0,0,1,57014.17,1,senior,long,very good
6119,15636016,588.0,France,Female,34,3.0,120777.88,1.0,1,1,131729.52,0,regular,mid,poor
6120,15733138,663.0,Germany,Male,42,5.0,90248.79,1.0,1,1,79169.73,0,senior,long,poor
6121,15669741,777.0,France,Male,36,7.0,0.0,1.0,1,0,106472.34,0,senior,vip,very good
6122,15616954,592.0,France,Male,71,4.0,0.0,2.0,0,1,17013.54,0,retired,long,poor
6123,15729238,631.0,Germany,Male,48,1.0,106396.48,1.0,1,1,150661.42,1,senior,short,poor
6124,15718242,725.0,Germany,Female,47,1.0,104887.43,1.0,0,0,86622.56,1,senior,short,good
6125,15682914,850.0,France,Male,34,2.0,72079.71,1.0,1,1,115767.93,0,regular,mid,excellent
6126,15654274,540.0,France,Male,37,6.0,0.0,2.0,1,0,141998.89,0,senior,long,very poor
6127,15691457,674.0,Spain,Male,36,2.0,0.0,2.0,1,1,182787.17,0,senior,mid,good
6128,15719649,553.0,France,Male,38,3.0,99844.68,1.0,0,0,187915.7,0,senior,mid,very poor
6129,15778897,630.0,France,Female,28,1.0,0.0,2.0,1,1,133267.78,0,regular,short,poor
6130,15589437,466.0,France,Male,26,3.0,156815.71,1.0,1,1,137476.09,0,regular,mid,very poor
6131,15682369,613.0,France,Male,47,6.0,146034.74,1.0,1,1,77146.14,0,senior,long,poor
6132,15626507,558.0,France,Male,27,1.0,152283.39,1.0,1,0,183271.15,0,regular,short,very poor
6133,15571995,775.0,Germany,Female,33,1.0,118897.1,2.0,1,1,26362.4,0,regular,short,very good
6134,15673333,698.0,Germany,Male,52,8.0,96781.39,1.0,1,1,153373.71,0,senior,vip,good
6135,15748752,608.0,Germany,Male,33,1.0,102772.67,2.0,1,0,70705.58,0,regular,short,poor
6136,15725302,670.0,Spain,Female,20,4.0,0.0,2.0,1,0,119759.24,0,graduade,long,good
6137,15722083,591.0,Spain,Male,39,8.0,0.0,2.0,0,0,42392.24,0,senior,vip,poor
6138,15771442,633.0,France,Male,40,4.0,150578.0,1.0,0,1,34670.62,1,senior,long,poor
6139,15803633,678.0,France,Female,46,1.0,0.0,2.0,0,0,82106.19,0,senior,short,good
6140,15672185,590.0,France,Male,47,3.0,0.0,2.0,1,0,171774.5,0,senior,mid,poor
6141,15806486,705.0,France,Female,48,0.0,0.0,1.4444444444444444,0,0,149772.61,0,senior,short,good
6142,15570895,608.0,France,Male,42,10.0,163548.07,1.0,1,0,38866.85,0,senior,vip,poor
6143,15614520,682.0,France,Female,37,8.0,148580.12,1.0,1,0,35179.18,0,senior,vip,good
6144,15687492,596.0,Germany,Male,32,3.0,96709.07,2.0,0,0,41788.37,0,regular,mid,poor
6145,15675337,395.0,Germany,Female,34,5.0,106011.59,1.0,1,1,17376.57,1,regular,long,very poor
6146,15721047,578.0,Germany,Male,37,1.0,135650.88,1.0,1,0,199428.19,0,senior,short,very poor
6147,15589017,547.0,Germany,Male,55,4.0,111362.76,3.0,1,0,16922.28,1,senior,long,very poor
6148,15611186,609.0,France,Male,37,1.0,39344.83,1.0,1,1,178291.89,1,senior,short,poor
6149,15617301,774.0,Germany,Male,36,9.0,130809.77,1.0,1,0,152290.28,0,senior,vip,very good
6150,15726046,712.0,France,Female,27,2.0,133009.51,1.0,1,0,126809.15,0,regular,mid,good
6151,15585748,585.0,Germany,Female,28,9.0,135337.49,2.0,1,1,40385.61,0,regular,vip,poor
6152,15672826,666.0,France,Female,32,10.0,112536.57,2.0,1,1,34350.54,0,regular,vip,poor
6153,15595162,708.0,Spain,Female,35,8.0,122570.69,1.0,0,0,199005.88,0,senior,vip,good
6154,15650026,513.0,France,Male,44,1.0,63562.02,2.0,0,1,52629.73,1,senior,short,very poor
6155,15745826,445.0,France,Male,37,3.0,0.0,2.0,1,1,180012.39,0,senior,mid,very poor
6156,15708610,690.0,Germany,Male,44,9.0,100368.63,2.0,0,0,35342.33,0,senior,vip,good
6157,15624471,850.0,France,Male,37,6.0,0.0,2.0,1,0,109291.22,0,senior,long,excellent
6158,15590097,537.0,Spain,Female,33,7.0,136082.0,1.0,1,0,62746.54,0,regular,vip,very poor
6159,15689328,705.0,Germany,Male,48,9.0,114169.16,1.0,0,0,173273.2,1,senior,vip,good
6160,15582154,670.0,France,Female,45,5.0,47884.92,1.0,1,1,54340.24,0,senior,long,good
6161,15734626,652.0,Spain,Female,36,1.0,0.0,2.0,1,1,19302.78,0,senior,short,poor
6162,15702806,696.0,Spain,Male,24,9.0,0.0,1.0,0,0,10883.52,0,graduade,vip,good
6163,15620756,747.0,France,Male,49,6.0,202904.64,1.0,1,1,17298.72,1,senior,long,very good
6164,15611331,511.0,France,Female,46,1.0,0.0,1.0,1,1,115779.48,1,senior,short,very poor
6165,15576935,743.0,Spain,Male,38,2.0,161807.18,2.0,0,1,93228.86,1,senior,mid,very good
6166,15661275,532.0,Germany,Male,52,3.0,110791.97,1.0,1,0,148704.77,1,senior,mid,very poor
6167,15814940,642.0,Spain,Female,33,9.0,0.0,2.0,1,1,150475.14,0,regular,vip,poor
6168,15768471,554.0,Germany,Female,54,6.0,108755.0,1.0,1,0,40914.32,1,senior,long,very poor
6169,15697391,604.0,Spain,Female,34,3.0,0.0,2.0,1,0,38587.7,0,regular,mid,poor
6170,15793346,602.0,France,Female,72,3.0,0.0,2.0,1,1,171260.66,0,retired,mid,poor
6171,15608338,757.0,Spain,Female,55,9.0,117294.12,4.0,1,0,94187.47,1,senior,vip,very good
6172,15578546,491.0,Germany,Male,26,4.0,102251.14,1.0,1,1,145900.89,0,regular,long,very poor
6173,15656921,850.0,n/a,Male,31,4.0,0.0,2.0,0,0,152298.28,0,regular,long,excellent
6174,15761340,521.0,France,Male,22,5.0,0.0,2.0,1,1,99828.45,0,graduade,long,very poor
6175,15591135,726.0,France,Male,37,2.0,132057.92,2.0,1,0,34743.98,0,senior,mid,good
6176,15623219,596.0,France,Male,33,8.0,0.0,1.0,1,0,121189.3,1,regular,vip,poor
6177,15655229,850.0,Germany,Female,35,7.0,114285.2,1.0,0,1,129660.59,0,senior,vip,excellent
6178,15805884,637.0,France,Female,41,9.0,0.0,2.0,1,0,145477.36,0,senior,vip,poor
6179,15668289,690.0,Spain,Male,32,2.0,76087.98,1.0,0,1,151822.66,0,regular,mid,good
6180,15568562,689.0,France,Male,40,8.0,160272.27,1.0,1,0,49656.24,0,senior,vip,good
6181,15773276,633.0,Spain,Male,63,4.0,114552.6,1.0,1,0,73856.28,1,senior,long,poor
6182,15622801,555.0,France,Female,27,8.0,102000.17,1.0,1,1,116757.0,0,regular,vip,very poor
6183,15779886,563.0,Spain,Male,24,7.0,0.0,2.0,0,0,16319.56,0,graduade,vip,very poor
6184,15713673,494.0,France,Female,33,1.0,137853.0,1.0,0,1,90273.85,0,regular,short,very poor
6185,15783083,534.0,France,Male,27,9.0,0.0,2.0,1,0,161344.13,0,regular,vip,very poor
6186,15742824,696.0,Germany,Male,42,7.0,162318.61,1.0,1,0,121061.89,0,senior,vip,good
6187,15621550,535.0,Spain,Female,50,1.0,140292.58,3.0,0,0,69531.22,1,senior,short,very poor
6188,15799480,600.0,France,Male,34,0.0,0.0,2.0,0,1,3756.23,0,regular,short,poor
6189,15625247,807.0,France,Female,34,1.0,0.0,1.0,0,0,114448.13,0,regular,short,excellent
6190,15755241,714.0,France,Female,52,2.0,0.0,1.0,0,1,144045.08,1,senior,mid,good
6191,15575679,590.0,France,Male,24,7.0,126431.54,1.0,1,0,58781.11,0,graduade,vip,poor
6192,15668235,614.0,France,Female,41,3.0,123475.04,1.0,1,1,179227.52,0,senior,mid,poor
6193,15683183,766.0,Germany,Female,45,6.0,97652.96,1.1538461538461537,1,0,127332.33,0,senior,long,very good
6194,15684592,557.0,Spain,Male,42,4.0,0.0,2.0,0,1,86642.38,0,senior,long,very poor
6195,15591169,788.0,Germany,Female,49,4.0,137455.99,1.0,1,0,184178.29,1,senior,long,very good
6196,15653455,648.0,France,Female,38,2.0,0.0,1.6470588235294117,0,1,9551.49,0,senior,mid,poor
6197,15732563,726.0,Germany,Female,33,7.0,99046.31,2.0,1,1,56053.06,0,regular,vip,good
6198,15656471,773.0,France,Male,33,9.0,0.0,2.0,1,1,1118.31,0,regular,vip,very good
6199,15598510,583.0,Germany,Male,27,4.0,105907.42,2.0,1,1,195732.04,0,regular,long,poor
6200,15766427,565.0,Germany,Male,52,5.0,97720.35,2.0,1,0,175070.94,1,senior,long,very poor
6201,15785342,705.0,France,Male,25,9.0,0.0,2.0,0,1,112331.19,0,regular,vip,good
6202,15641595,685.0,Spain,Male,43,4.0,97392.18,2.0,1,0,43956.83,0,senior,long,good
6203,15798429,741.0,France,Male,29,8.0,0.0,2.0,1,1,115994.52,0,regular,vip,very good
6204,15648136,658.0,Germany,Female,28,9.0,152812.58,1.0,1,0,166682.57,0,regular,vip,poor
6205,15812482,575.0,France,Male,27,3.0,139301.68,1.0,1,0,99843.98,0,regular,mid,very poor
6206,15790810,844.0,France,Female,41,10.0,76319.64,1.0,1,1,141175.18,1,senior,vip,excellent
6207,15687421,559.0,Spain,Male,67,9.0,125919.35,1.0,1,0,175910.95,1,retired,vip,very poor
6208,15765643,725.0,France,Male,37,6.0,124348.38,2.0,0,1,176984.34,0,senior,long,good
6209,15654878,450.0,France,Male,29,7.0,117199.8,1.0,1,1,43480.63,0,regular,vip,very poor
6210,15686835,738.0,Germany,Female,57,4.918533604887983,148384.64,1.0,0,0,155047.11,1,senior,long,good
